Time,Voltage,Sensor,Temperature,RH,K,Na,Cs,Li,Time,Sensor,Voltage,,,Fitted line,,,,,,
22378.3227,3.234890611,645,25.21,9.62,,,,,,,,,,,,,,,,
22379.51622,3.229301998,660,25.21,9.62,,,,,,,,,,,,,,,,
22380.74154,3.230781337,681,25.21,9.62,,,,,,,,,,,,,,,,
22381.93158,3.228151402,728,25.21,9.62,,,,,,,,,,,,,,,,
22383.1492,3.223713386,754,25.21,9.62,,,,,,,,,,,,,,,,
22384.34905,3.222069677,779,25.21,9.62,,,,,,,,,,,,,,,,
22385.54914,3.218946629,804,25.21,9.62,,,,,,,,,,,,,,,,
22386.77352,3.215823581,866,25.21,9.62,,,,,,,,,,,,,,,,
22387.95798,3.211878679,891,25.21,9.62,,,,,,,,,,,,,,,,
22389.15886,3.209906228,920,25.21,9.62,,,,,,,,,,,,,,,,
22390.34589,3.206947552,952,25.21,9.62,,,,,,,,,,,,,,,,
22391.52779,3.20661881,985,25.21,9.62,,,,,,,,,,,,,,,,
22392.70705,3.205303843,1050,25.21,9.62,,,,,,,,,,,,,,,,
22393.89388,3.201358942,1083,25.21,9.62,,,,,,,,,,,,,,,,
22395.06827,3.198235895,1115,25.21,9.62,,,,,,,,,,,,,,,,
22396.26079,3.197414041,1148,25.21,9.62,,,,,,,,,,,,,,,,
22397.51534,3.192647286,1209,25.21,9.62,,,,,,,,,,,,,,,,
22398.70094,3.190510465,1249,25.21,9.62,,,,,,,,,,,,,,,,
22399.88356,3.189852981,1281,25.21,9.62,,,,,,,,,,,,,,,,
22401.05768,3.189359869,1321,25.21,9.62,,,,,,,,,,,,,,,,
22402.24259,3.184757485,1354,25.21,9.62,,,,,,,,,,,,,,,,
22403.43193,3.182456293,1430,25.21,9.62,,,,,,,,,,,,,,,,
22404.61044,3.181963181,1466,25.21,9.62,,,,,,,,,,,,,,,,
22405.79838,3.180483843,1500,25.22,9.62,,,,,,,,,,,,,,,,
22406.97607,3.177689539,1542,25.21,9.62,,,,,,,,,,,,,,,,
22408.25825,3.177196427,1614,25.21,9.62,,,,,,,,,,,,,,,,
22409.44669,3.176210202,1654,25.21,9.62,,,,,,,,,,,,,,,,
22410.62709,3.17177219,1694,25.21,9.62,,,,,,,,,,,,,,,,
22411.81008,3.171936561,1730,25.21,9.62,,,,,,,,,,,,,,,,
22412.98871,3.174073381,1770,25.21,9.62,,,,,,,,,,,,,,,,
22414.17573,3.171443449,1849,25.21,9.62,,,,,,,,,,,,,,,,
22415.36245,3.169142257,1884,25.22,9.62,,,,,,,,,,,,,,,,
22416.55626,3.167991662,1929,25.21,9.62,,,,,,,,,,,,,,,,
22417.74198,3.166347954,1967,25.22,9.62,,,,,,,,,,,,,,,,
22419.00047,3.1655261,2046,25.22,9.62,,,,,,,,,,,,,,,,
22420.1817,3.1655261,2088,25.21,9.62,,,,,,,,,,,,,,,,
22421.35506,3.164046763,2128,25.21,9.62,,,,,,,,,,,,,,,,
22422.54445,3.162731797,2173,25.22,9.62,,,,,,,,,,,,,,,,
22423.71429,3.166841066,2213,25.22,9.62,,,,,,,,,,,,,,,,
22424.89844,3.162074314,2299,25.22,9.62,,,,,,,,,,,,,,,,
22426.0784,3.161088089,2339,25.22,9.62,,,,,,,,,,,,,,,,
22427.26278,3.158458157,2377,25.21,9.62,,,,,,,,,,,,,,,,
22428.44353,3.159608752,2417,25.21,9.62,,,,,,,,,,,,,,,,
22429.62574,3.157965044,2451,25.22,9.62,,,,,,,,,,,,,,,,
22430.80658,3.15697882,2516,25.22,9.62,,,,,,,,,,,,,,,,
22431.9939,3.158951269,2549,25.22,9.62,,,,,,,,,,,,,,,,
22433.1808,3.155170741,2581,25.22,9.62,,,,,,,,,,,,,,,,
22434.37774,3.155828224,2603,25.22,9.62,,,,,,,,,,,,,,,,
22435.61173,3.154842,2657,25.22,9.62,,,,,,,,,,,,,,,,
22436.80871,3.152540809,2681,25.21,9.62,,,,,,,,,,,,,,,,
22438.00129,3.15714319,2706,25.21,9.62,,,,,,,,,,,,,,,,
22439.18891,3.153198292,2731,25.21,9.62,,,,,,,,,,,,,,,,
22440.39091,3.152869551,2750,25.21,9.62,,,,,,,,,,,,,,,,
22441.58385,3.153527034,2784,25.22,9.62,,,,,,,,,,,,,,,,
22442.77079,3.150897102,2798,25.22,9.62,,,,,,,,,,,,,,,,
22443.96483,3.153855775,2818,25.21,9.62,,,,,,,,,,,,,,,,
22445.14915,3.151225843,2831,25.22,9.62,,,,,,,,,,,,,,,,
22446.35588,3.14613035,2860,25.22,9.62,,,,,,,,,,,,,,,,
22447.5423,3.149910877,2871,25.22,9.62,,,,,,,,,,,,,,,,
22448.73024,3.148760282,2882,25.22,9.62,,,,,,,,,,,,,,,,
22449.92628,3.15056836,2889,25.22,9.62,,,,,,,,,,,,,,,,
22451.11333,3.151225843,2900,25.22,9.62,,,,,,,,,,,,,,,,
22452.30964,3.150403989,2921,25.22,9.62,,,,,,,,,,,,,,,,
22453.5073,3.147280945,2930,25.21,9.62,,,,,,,,,,,,,,,,
22454.69693,3.145308496,2939,25.22,9.62,,,,,,,,,,,,,,,,
22455.89057,3.146623462,2954,25.22,9.62,,,,,,,,,,,,,,,,
22457.10124,3.150239619,2972,25.22,9.62,,,,,,,,,,,,,,,,
22458.28411,3.146294721,2983,25.22,9.62,,,,,,,,,,,,,,,,
22459.47415,3.146459092,2983,25.22,9.62,,,,,,,,,,,,,,,,
22460.67109,3.146459092,2994,25.22,9.62,,,,,,,,,,,,,,,,
22461.86493,3.144486643,3005,25.22,9.62,,,,,,,,,,,,,,,,
22463.05106,3.147116575,3019,25.22,9.62,,,,,,,,,,,,,,,,
22464.26003,3.146952204,3023,25.22,9.62,,,,,,,,,,,,,,,,
22465.44795,3.145144126,3030,25.22,9.62,,,,,,,,,,,,,,,,
22466.65323,3.145801609,3041,25.22,9.62,,,,,,,,,,,,,,,,
22467.8439,3.142514194,3055,25.22,9.62,,,,,,,,,,,,,,,,
22469.04511,3.147609687,3059,25.22,9.62,,,,,,,,,,,,,,,,
22470.24329,3.146294721,3070,25.22,9.62,,,,,,,,,,,,,,,,
22471.44625,3.145308496,3077,25.22,9.62,,,,,,,,,,,,,,,,
22472.72154,3.143664789,3084,25.22,9.62,,,,,,,,,,,,,,,,
22473.92171,3.143664789,3091,25.22,9.62,,,,,,,,,,,,,,,,
22475.12964,3.146623462,3095,25.22,9.62,,,,,,,,,,,,,,,,
22476.32296,3.145472867,3099,25.22,9.62,,,,,,,,,,,,,,,,
22477.60235,3.145308496,3109,25.22,9.62,,,,,,,,,,,,,,,,
22478.80285,3.143171677,3109,25.22,9.62,,,,,,,,,,,,,,,,
22479.99573,3.141199228,3117,25.22,9.62,,,,,,,,,,,,,,,,
22481.19507,3.144322272,3117,25.22,9.62,,,,,,,,,,,,,,,,
22482.4813,3.143007306,3120,25.22,9.62,,,,,,,,,,,,,,,,
22483.67633,3.145144126,3124,25.22,9.62,,,,,,,,,,,,,,,,
22484.86786,3.143171677,3127,25.22,9.62,,,,,,,,,,,,,,,,
22486.07466,3.141363599,3135,25.22,9.62,,,,,,,,,,,,,,,,
22487.26141,3.143171677,3138,25.22,9.62,,,,,,,,,,,,,,,,
22488.46931,3.144979755,3144,25.23,9.62,,,,,,,,,,,,,,,,
22489.65879,3.144486643,3147,25.23,9.62,,,,,,,,,,,,,,,,
22490.86731,3.143500418,3156,25.22,9.62,,,,,,,,,,,,,,,,
22492.06465,3.141363599,3155,25.23,9.62,,,,,,,,,,,,,,,,
22493.25627,3.14152797,3158,25.23,9.62,,,,,,,,,,,,,,,,
22494.4568,3.143993531,3162,25.23,9.62,,,,,,,,,,,,,,,,
22495.661,3.144815384,3169,25.23,9.62,,,,,,,,,,,,,,,,
22496.83497,3.140870487,3171,25.22,9.62,,,,,,,,,,,,,,,,
22498.1067,3.140377375,3173,25.23,9.62,,,,,,,,,,,,,,,,
22499.29003,3.141034858,3173,25.23,9.62,,,,,,,,,,,,,,,,
22500.47328,3.142678565,3182,25.22,9.62,,,,,,,,,,,,,,,,
22501.66653,3.143171677,3185,25.22,9.62,,,,,,,,,,,,,,,,
22502.85293,3.142185453,3193,25.22,9.62,,,,,,,,,,,,,,,,
22504.03378,3.140706116,3193,25.22,9.62,,,,,,,,,,,,,,,,
22505.22642,3.139555521,3196,25.22,9.62,,,,,,,,,,,,,,,,
22506.41585,3.142514194,3198,25.23,9.62,,,,,,,,,,,,,,,,
22507.60028,3.143500418,3202,25.23,9.62,,,,,,,,,,,,,,,,
22508.84979,3.141363599,3205,25.23,9.62,,,,,,,,,,,,,,,,
22510.02946,3.141363599,3205,25.23,9.62,,,,,,,,,,,,,,,,
22511.21306,3.141856711,3205,25.23,9.62,,,,,,,,,,,,,,,,
22512.40382,3.143500418,3209,25.23,9.62,,,,,,,,,,,,,,,,
22513.59411,3.141199228,3205,25.23,9.62,,,,,,,,,,,,,,,,
22514.77805,3.142514194,3209,25.23,9.62,,,,,,,,,,,,,,,,
22515.96158,3.142021082,3209,25.23,9.62,,,,,,,,,,,,,,,,
22517.14341,3.140048633,3209,25.23,9.62,,,,,,,,,,,,,,,,
22518.32444,3.141363599,3214,25.22,9.62,,,,,,,,,,,,,,,,
22519.59407,3.143007306,3212,25.23,9.62,,,,,,,,,,,,,,,,
22520.78394,3.140870487,3212,25.23,9.62,,,,,,,,,,,,,,,,
22521.96566,3.142185453,3212,25.23,9.62,,,,,,,,,,,,,,,,
22523.15179,3.141034858,3216,25.23,9.62,,,,,,,,,,,,,,,,
22524.33663,3.139555521,3212,25.23,9.62,,,,,,,,,,,,,,,,
22525.52988,3.141199228,3212,25.23,9.62,,,,,,,,,,,,,,,,
22526.71328,3.14152797,3212,25.23,9.62,,,,,,,,,,,,,,,,
22527.89543,3.142021082,3216,25.23,9.62,,,,,,,,,,,,,,,,
22529.06441,3.141199228,3220,25.23,9.62,,,,,,,,,,,,,,,,
22530.33646,3.13922678,3227,25.23,9.62,,,,,,,,,,,,,,,,
22531.5237,3.141363599,3223,25.23,9.62,,,,,,,,,,,,,,,,
22532.69583,3.147280945,3227,25.23,9.62,,,,,,,,,,,,,,,,
22533.88721,3.142514194,3223,25.23,9.62,,,,,,,,,,,,,,,,
22535.06643,3.141199228,3223,25.23,9.62,,,,,,,,,,,,,,,,
22536.25354,3.138240555,3227,25.23,9.62,,,,,,,,,,,,,,,,
22537.43752,3.140870487,3227,25.23,9.62,,,,,,,,,,,,,,,,
22538.62644,3.140541745,3227,25.23,9.62,,,,,,,,,,,,,,,,
22539.81893,3.141199228,3227,25.23,9.62,,,,,,,,,,,,,,,,
22541.07882,3.139719892,3231,25.23,9.62,,,,,,,,,,,,,,,,
22542.2677,3.138898038,3231,25.23,9.62,,,,,,,,,,,,,,,,
22543.46979,3.140706116,3234,25.23,9.62,,,,,,,,,,,,,,,,
22544.65859,3.14169234,3231,25.23,9.62,,,,,,,,,,,,,,,,
22545.85926,3.139719892,3231,25.23,9.62,,,,,,,,,,,,,,,,
22547.05023,3.140870487,3231,25.23,9.62,,,,,,,,,,,,,,,,
22548.24014,3.140213004,3234,25.23,9.62,,,,,,,,,,,,,,,,
22549.43629,3.138076185,3234,25.23,9.62,,,,,,,,,,,,,,,,
22550.62622,3.143007306,3234,25.23,9.62,,,,,,,,,,,,,,,,
22551.83046,3.140870487,3234,25.23,9.62,,,,,,,,,,,,,,,,
22553.02618,3.141856711,3234,25.23,9.62,,,,,,,,,,,,,,,,
22554.21954,3.140048633,3234,25.23,9.62,,,,,,,,,,,,,,,,
22555.39955,3.137911814,3234,25.23,9.62,,,,,,,,,,,,,,,,
22556.58255,3.142842936,3234,25.23,9.62,,,,,,,,,,,,,,,,
22557.7707,3.141034858,3241,25.23,9.62,,,,,,,,,,,,,,,,
22558.96534,3.142678565,3238,25.23,9.62,,,,,,,,,,,,,,,,
22560.14983,3.141856711,3238,25.23,9.62,,,,,,,,,,,,,,,,
22561.34848,3.138898038,3238,25.23,9.62,,,,,,,,,,,,,,,,
22562.56619,3.142678565,3238,25.23,9.62,,,,,,,,,,,,,,,,
22563.77077,3.137254331,3231,25.23,9.62,,,,,,,,,,,,,,,,
22564.96226,3.141856711,3234,25.23,9.62,,,,,,,,,,,,,,,,
22566.16308,3.140706116,3231,25.23,9.62,,,,,,,,,,,,,,,,
22567.44688,3.139884263,3234,25.23,9.62,,,,,,,,,,,,,,,,
22568.6385,3.142678565,3238,25.23,9.65,,,,,,,,,,,,,,,,
22569.83147,3.142514194,3238,25.23,9.62,,,,,,,,,,,,,,,,
22571.00781,3.140048633,3234,25.23,9.62,,,,,,,,,,,,,,,,
22572.20554,3.14152797,3238,25.23,9.62,,,,,,,,,,,,,,,,
22573.40201,3.140213004,3245,25.23,9.65,,,,,,,,,,,,,,,,
22574.6045,3.140213004,3241,25.23,9.65,,,,,,,,,,,,,,,,
22575.79917,3.140706116,3249,25.23,9.62,,,,,,,,,,,,,,,,
22576.99515,3.142514194,3245,25.23,9.62,,,,,,,,,,,,,,,,
22578.19244,3.14152797,3252,25.23,9.62,,,,,,,,,,,,,,,,
22579.39424,3.13939115,3252,25.23,9.65,,,,,,,,,,,,,,,,
22580.59806,3.138733668,3256,25.23,9.65,,,,,,,,,,,,,,,,
22581.78853,3.139884263,3259,25.23,9.65,,,,,,,,,,,,,,,,
22583.0689,3.142185453,3259,25.23,9.65,,,,,,,,,,,,,,,,
22584.27545,3.140213004,3259,25.23,9.65,,,,,,,,,,,,,,,,
22585.47175,3.139555521,3259,25.23,9.65,,,,,,,,,,,,,,,,
22586.67287,3.139062409,3259,25.23,9.65,,,,,,,,,,,,,,,,
22587.94852,3.140213004,3256,25.23,9.65,,,,,,,,,,,,,,,,
22589.15451,3.141856711,3256,25.23,9.65,,,,,,,,,,,,,,,,
22590.34813,3.142514194,3259,25.23,9.65,,,,,,,,,,,,,,,,
22591.5404,3.141199228,3256,25.23,9.65,,,,,,,,,,,,,,,,
22592.82885,3.13922678,3259,25.23,9.65,,,,,,,,,,,,,,,,
22594.01797,3.142842936,3259,25.23,9.65,,,,,,,,,,,,,,,,
22595.22466,3.143007306,3263,25.23,9.65,,,,,,,,,,,,,,,,
22596.42461,3.14152797,3263,25.23,9.65,,,,,,,,,,,,,,,,
22597.70688,3.140541745,3263,25.23,9.65,,,,,,,,,,,,,,,,
22598.91054,3.138569297,3263,25.23,9.65,,,,,,,,,,,,,,,,
22600.12301,3.144157901,3263,25.23,9.65,,,,,,,,,,,,,,,,
22601.32766,3.14152797,3259,25.23,9.65,,,,,,,,,,,,,,,,
22602.587,3.142185453,3259,25.23,9.65,,,,,,,,,,,,,,,,
22603.78705,3.140213004,3263,25.23,9.65,,,,,,,,,,,,,,,,
22604.98057,3.140048633,3259,25.23,9.65,,,,,,,,,,,,,,,,
22606.18635,3.142514194,3267,25.23,9.62,,,,,,,,,,,,,,,,
22607.36653,3.143336048,3263,25.23,9.65,,,,,,,,,,,,,,,,
22608.5514,3.14152797,3263,25.23,9.65,,,,,,,,,,,,,,,,
22609.73475,3.141034858,3259,25.23,9.62,,,,,,,,,,,,,,,,
22610.92467,3.13939115,3267,25.23,9.62,,,,,,,,,,,,,,,,
22612.12725,3.140541745,3263,25.23,9.62,,,,,,,,,,,,,,,,
22613.33052,3.143993531,3270,25.23,9.62,,,,,,,,,,,,,,,,
22614.51464,3.143171677,3270,25.23,9.62,,,,,,,,,,,,,,,,
22615.70127,3.141363599,3274,25.23,9.62,,,,,,,,,,,,,,,,
22616.89399,3.141034858,3274,25.23,9.62,,,,,,,,,,,,,,,,
22618.0743,3.138898038,3274,25.23,9.62,,,,,,,,,,,,,,,,
22619.25543,3.143664789,3274,25.23,9.62,,,,,,,,,,,,,,,,
22620.44139,3.141363599,3278,25.23,9.62,,,,,,,,,,,,,,,,
22621.62515,3.140377375,3278,25.23,9.62,,,,,,,,,,,,,,,,
22622.80817,3.140870487,3285,25.23,9.62,,,,,,,,,,,,,,,,
22624.0743,3.140213004,3288,25.23,9.62,,,,,,,,,,,,,,,,
22625.28066,3.144815384,3288,25.23,9.62,,,,,,,,,,,,,,,,
22626.47052,3.14152797,3288,25.23,9.62,,,,,,,,,,,,,,,,
22627.65166,3.140870487,3285,25.23,9.62,,,,,,,,,,,,,,,,
22628.83565,3.140870487,3285,25.23,9.62,,,,,,,,,,,,,,,,
22630.02384,3.13922678,3288,25.23,9.62,,,,,,,,,,,,,,,,
22631.21419,3.143500418,3288,25.23,9.62,,,,,,,,,,,,,,,,
22632.39802,3.143993531,3285,25.23,9.62,,,,,,,,,,,,,,,,
22633.58113,3.142021082,3285,25.23,9.62,,,,,,,,,,,,,,,,
22634.81827,3.141034858,3285,25.23,9.62,,,,,,,,,,,,,,,,
22636.00462,3.140213004,3285,25.23,9.62,,,,,,,,,,,,,,,,
22637.19109,3.142514194,3285,25.23,9.62,,,,,,,,,,,,,,,,
22638.3882,3.14152797,3285,25.23,9.62,,,,,,,,,,,,,,,,
22639.58236,3.141199228,3278,25.23,9.62,,,,,,,,,,,,,,,,
22640.77519,3.142842936,3281,25.23,9.62,,,,,,,,,,,,,,,,
22641.95851,3.138898038,3281,25.23,9.62,,,,,,,,,,,,,,,,
22643.16077,3.13939115,3281,25.23,9.62,,,,,,,,,,,,,,,,
22644.35764,3.139884263,3276,25.24,9.62,,,,,,,,,,,,,,,,
22645.56035,3.143007306,3281,25.23,9.62,,,,,,,,,,,,,,,,
22646.75801,3.142514194,3281,25.23,9.62,,,,,,,,,,,,,,,,
22647.95318,3.14152797,3278,25.23,9.62,,,,,,,,,,,,,,,,
22649.14902,3.139884263,3278,25.23,9.62,,,,,,,,,,,,,,,,
22650.33979,3.13939115,3278,25.23,9.62,,,,,,,,,,,,,,,,
22651.5298,3.141363599,3281,25.23,9.62,,,,,,,,,,,,,,,,
22652.72045,3.143500418,3281,25.23,9.62,,,,,,,,,,,,,,,,
22653.91341,3.141856711,3281,25.23,9.62,,,,,,,,,,,,,,,,
22655.11349,3.140706116,3278,25.23,9.62,,,,,,,,,,,,,,,,
22656.3118,3.144651014,3278,25.23,9.62,,,,,,,,,,,,,,,,
22657.5104,3.142349823,3278,25.23,9.62,,,,,,,,,,,,,,,,
22658.70885,3.141856711,3278,25.23,9.62,,,,,,,,,,,,,,,,
22659.90934,3.141034858,3285,25.23,9.62,,,,,,,,,,,,,,,,
22661.18333,3.14152797,3285,25.23,9.62,,,,,,,,,,,,,,,,
22662.39504,3.142678565,3288,25.23,9.62,,,,,,,,,,,,,,,,
22663.58636,3.145472867,3288,25.23,9.62,,,,,,,,,,,,,,,,
22936.68663,3.126570236,546,25.26,9.62,,,,,,,,,,,,,,,,
22937.9149,3.166183583,551,25.25,9.62,,,,,,,,,,,,,,,,
22939.09821,3.204975101,548,25.25,9.62,,,,,,,,,,,,,,,,
22940.28686,3.220097225,548,25.25,9.62,,,,,,,,,,,,,,,,
22941.47058,3.229137627,548,25.25,9.62,,,,,,,,,,,,,,,,
22942.65057,3.231767563,548,25.25,9.62,,,,,,,,,,,,,,,,
22943.83333,3.235876837,555,25.25,9.62,,,,,,,,,,,,,,,,
22945.01528,3.23801366,562,25.25,9.62,,,,,,,,,,,,,,,,
22946.26435,3.239492999,580,25.25,9.62,,,,,,,,,,,,,,,,
22947.44664,3.238999886,591,25.25,9.62,,,,,,,,,,,,,,,,
22948.62909,3.239986112,602,25.25,9.62,,,,,,,,,,,,,,,,
22949.80666,3.237520547,616,25.25,9.62,,,,,,,,,,,,,,,,
22950.99908,3.236698692,634,25.25,9.62,,,,,,,,,,,,,,,,
22952.19981,3.235548095,669,25.26,9.62,,,,,,,,,,,,,,,,
22953.39106,3.230616966,692,25.25,9.62,,,,,,,,,,,,,,,,
22954.57997,3.227493918,714,25.25,9.62,,,,,,,,,,,,,,,,
22955.76935,3.228151402,736,25.25,9.62,,,,,,,,,,,,,,,,
22956.99847,3.224042128,783,25.25,9.62,,,,,,,,,,,,,,,,
22958.19056,3.221905306,808,25.25,9.62,,,,,,,,,,,,,,,,
22959.37157,3.215987952,835,25.26,9.62,,,,,,,,,,,,,,,,
22960.54813,3.21385113,866,25.25,9.62,,,,,,,,,,,,,,,,
22961.7428,3.211878679,897,25.26,9.62,,,,,,,,,,,,,,,,
22962.93991,3.210399341,960,25.25,9.62,,,,,,,,,,,,,,,,
22964.12853,3.205468214,991,25.26,9.62,,,,,,,,,,,,,,,,
22965.31916,3.198729008,1016,25.26,9.62,,,,,,,,,,,,,,,,
22966.50226,3.2010302,1054,25.25,9.62,,,,,,,,,,,,,,,,
22967.73624,3.199386491,1119,25.25,9.62,,,,,,,,,,,,,,,,
22968.93462,3.196263445,1155,25.25,9.62,,,,,,,,,,,,,,,,
22970.12701,3.197742783,1188,25.25,9.62,,,,,,,,,,,,,,,,
22971.30777,3.194948478,1222,25.26,9.62,,,,,,,,,,,,,,,,
22972.49622,3.195605961,1260,25.25,9.62,,,,,,,,,,,,,,,,
22973.69617,3.189852981,1330,25.26,9.62,,,,,,,,,,,,,,,,
22974.89283,3.185908081,1368,25.25,9.62,,,,,,,,,,,,,,,,
22976.08998,3.186236823,1399,25.26,9.62,,,,,,,,,,,,,,,,
22977.26776,3.186401193,1448,25.25,9.62,,,,,,,,,,,,,,,,
22978.47905,3.182291922,1515,25.26,9.62,,,,,,,,,,,,,,,,
22979.67271,3.180155102,1556,25.25,9.62,,,,,,,,,,,,,,,,
22980.8692,3.17785391,1594,25.26,9.62,,,,,,,,,,,,,,,,
22982.06582,3.177689539,1636,25.25,9.62,,,,,,,,,,,,,,,,
22983.25038,3.176374573,1674,25.26,9.62,,,,,,,,,,,,,,,,
22984.45169,3.173580269,1754,25.26,9.62,,,,,,,,,,,,,,,,
22985.64835,3.180976956,1786,25.26,9.62,,,,,,,,,,,,,,,,
22986.84718,3.172758415,1826,25.26,9.62,,,,,,,,,,,,,,,,
22988.05362,3.172100932,1873,25.26,9.62,,,,,,,,,,,,,,,,
22989.24499,3.169142257,1945,25.26,9.62,,,,,,,,,,,,,,,,
22990.44373,3.170457224,1990,25.25,9.62,,,,,,,,,,,,,,,,
22991.64464,3.167991662,2021,25.26,9.62,,,,,,,,,,,,,,,,
22992.84404,3.166512325,2066,25.25,9.62,,,,,,,,,,,,,,,,
22994.10012,3.164539875,2149,25.25,9.62,,,,,,,,,,,,,,,,
22995.28648,3.165361729,2187,25.26,9.62,,,,,,,,,,,,,,,,
22996.48939,3.163718021,2229,25.25,9.62,,,,,,,,,,,,,,,,
22997.68716,3.162731797,2267,25.26,9.62,,,,,,,,,,,,,,,,
22998.87869,3.16141683,2312,25.25,9.62,,,,,,,,,,,,,,,,
23000.07735,3.160594977,2392,25.25,9.62,,,,,,,,,,,,,,,,
23001.26702,3.162238684,2431,25.25,9.62,,,,,,,,,,,,,,,,
23002.47979,3.158458157,2468,25.25,9.62,,,,,,,,,,,,,,,,
23003.67943,3.158622527,2504,25.25,9.62,,,,,,,,,,,,,,,,
23004.87991,3.160430606,2567,25.26,9.62,,,,,,,,,,,,,,,,
23006.07301,3.157471932,2598,25.25,9.62,,,,,,,,,,,,,,,,
23007.27246,3.15697882,2627,25.25,9.62,,,,,,,,,,,,,,,,
23008.47965,3.160266235,2659,25.25,9.62,,,,,,,,,,,,,,,,
23009.72268,3.155828224,2708,25.26,9.62,,,,,,,,,,,,,,,,
23010.91862,3.156650078,2733,25.26,9.62,,,,,,,,,,,,,,,,
23012.12356,3.152376438,2753,25.25,9.62,,,,,,,,,,,,,,,,
23013.31517,3.153198292,2777,25.26,9.62,,,,,,,,,,,,,,,,
23014.60134,3.155170741,2809,25.26,9.62,,,,,,,,,,,,,,,,
23015.80111,3.154513258,2827,25.26,9.62,,,,,,,,,,,,,,,,
23016.98019,3.152047697,2842,25.26,9.62,,,,,,,,,,,,,,,,
23018.17607,3.151883326,2860,25.26,9.62,,,,,,,,,,,,,,,,
23019.37615,3.150897102,2871,25.26,9.62,,,,,,,,,,,,,,,,
23020.57829,3.152047697,2896,25.26,9.62,,,,,,,,,,,,,,,,
23021.77254,3.151883326,2909,25.25,9.62,,,,,,,,,,,,,,,,
23022.97315,3.150732731,2921,25.26,9.62,,,,,,,,,,,,,,,,
23024.16741,3.149746506,2934,25.25,9.62,,,,,,,,,,,,,,,,
23025.36578,3.14826717,2956,25.25,9.62,,,,,,,,,,,,,,,,
23026.56681,3.152212068,2967,25.25,9.62,,,,,,,,,,,,,,,,
23027.75635,3.149582136,2972,25.26,9.62,,,,,,,,,,,,,,,,
23028.94669,3.149746506,2983,25.26,9.62,,,,,,,,,,,,,,,,
23030.22302,3.148924653,2997,25.26,9.62,,,,,,,,,,,,,,,,
23031.44166,3.146952204,3005,25.26,9.62,,,,,,,,,,,,,,,,
23032.64544,3.151061472,3015,25.26,9.62,,,,,,,,,,,,,,,,
23033.82107,3.151718955,3019,25.26,9.62,,,,,,,,,,,,,,,,
23035.0054,3.149746506,3026,25.26,9.62,,,,,,,,,,,,,,,,
23036.18727,3.146294721,3037,25.26,9.62,,,,,,,,,,,,,,,,
23037.36718,3.148102799,3048,25.26,9.62,,,,,,,,,,,,,,,,
23038.55239,3.146294721,3052,25.26,9.62,,,,,,,,,,,,,,,,
23039.73686,3.149253394,3055,25.26,9.62,,,,,,,,,,,,,,,,
23040.96845,3.148595911,3063,25.26,9.62,,,,,,,,,,,,,,,,
23042.14969,3.146623462,3066,25.26,9.62,,,,,,,,,,,,,,,,
23043.33024,3.144979755,3070,25.26,9.62,,,,,,,,,,,,,,,,
23044.51287,3.145965979,3073,25.26,9.62,,,,,,,,,,,,,,,,
23045.70052,3.147445316,3081,25.26,9.62,,,,,,,,,,,,,,,,
23046.87907,3.147280945,3084,25.26,9.62,,,,,,,,,,,,,,,,
23048.07116,3.144979755,3088,25.26,9.62,,,,,,,,,,,,,,,,
23049.25826,3.145144126,3091,25.26,9.62,,,,,,,,,,,,,,,,
23050.44329,3.142185453,3099,25.26,9.62,,,,,,,,,,,,,,,,
23051.70912,3.14826717,3110,25.26,9.62,,,,,,,,,,,,,,,,
23052.89018,3.146623462,3113,25.26,9.62,,,,,,,,,,,,,,,,
23054.07295,3.144322272,3117,25.26,9.62,,,,,,,,,,,,,,,,
23055.25664,3.145144126,3120,25.26,9.62,,,,,,,,,,,,,,,,
23056.44615,3.142021082,3124,25.26,9.62,,,,,,,,,,,,,,,,
23057.6254,3.146623462,3131,25.26,9.62,,,,,,,,,,,,,,,,
23058.82492,3.145308496,3131,25.26,9.62,,,,,,,,,,,,,,,,
23059.99862,3.145965979,3131,25.26,9.62,,,,,,,,,,,,,,,,
23061.18381,3.145472867,3133,25.27,9.62,,,,,,,,,,,,,,,,
23062.45352,3.143664789,3146,25.26,9.62,,,,,,,,,,,,,,,,
23063.64447,3.143007306,3146,25.26,9.62,,,,,,,,,,,,,,,,
23064.83046,3.145801609,3144,25.27,9.62,,,,,,,,,,,,,,,,
23066.03062,3.144486643,3153,25.26,9.62,,,,,,,,,,,,,,,,
23067.21295,3.143664789,3149,25.26,9.62,,,,,,,,,,,,,,,,
23068.3991,3.142021082,3153,25.26,9.62,,,,,,,,,,,,,,,,
23069.59535,3.142514194,3157,25.26,9.62,,,,,,,,,,,,,,,,
23070.7757,3.146952204,3157,25.26,9.62,,,,,,,,,,,,,,,,
23071.95854,3.144651014,3157,25.26,9.62,,,,,,,,,,,,,,,,
23073.19874,3.144322272,3164,25.26,9.62,,,,,,,,,,,,,,,,
23074.39158,3.141199228,3164,25.26,9.62,,,,,,,,,,,,,,,,
23075.59428,3.141363599,3167,25.26,9.62,,,,,,,,,,,,,,,,
23076.7908,3.144486643,3167,25.26,9.62,,,,,,,,,,,,,,,,
23078.07718,3.144815384,3171,25.26,9.62,,,,,,,,,,,,,,,,
